name,service_type,lat,lng,phone,phone_source,address,district,state,country,postcode,operator,source,last_verified
AMEOS Klinikum Seepark Geestland,hospital,53.6161629,8.6312159,4947438930,real,,El Tarter,Canillo,AD,,Ameos,osm_enriched,2026-05-26T10:32:05.929487+00:00
Ärztehaus am EvK,hospital,51.5351386,7.2311501,112,fallback,20 Wiescherstraße,Herne,Canillo,DE,44623,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Freie Tankstelle Gumprecht GmbH Ennepetal,fuel,51.3026675,7.3263556,112,fallback,,El Tarter,Canillo,AD,,Gumprecht,osm_enriched,2026-05-26T10:32:05.929487+00:00
Unnamed fuel,fuel,51.9709101,8.7153055,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Kaufland,fuel,53.4915462,8.598415,112,fallback,,El Tarter,Canillo,AD,,Kaufland,osm_enriched,2026-05-26T10:32:05.929487+00:00
Werkfeuerwehr Dyckerhoff (Buzzi),fire_station,52.1735077,7.8850352,112,fallback,Lienener Straße,Lengerich,Canillo,AD,49525,Buzzi,osm_enriched,2026-05-26T10:32:05.929487+00:00
Markant Tankstelle,fuel,51.6804569,8.3112106,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Esso,fuel,51.1127004,6.7751463,492133295000,real,1a Neusser Straße,Dormagen,Canillo,DE,41542,Brigitte Scheerbarth,osm_enriched,2026-05-26T10:32:05.929487+00:00
A.T.U,car_repair,51.4297905,9.6469836,112,fallback,,El Tarter,Canillo,AD,,A.T.U Auto-Teile-Unger GmbH & Co. KG,osm_enriched,2026-05-26T10:32:05.929487+00:00
shell,fuel,51.1244626,6.6003917,4921821460,real,"Autobahntankstelle Vierwinden Süd, A46,",Grevenbroich,Canillo,DE,41516,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Vierwinden Süd,fuel,51.1244521,6.6004742,112,fallback,,El Tarter,Canillo,AD,,Shell,osm_enriched,2026-05-26T10:32:05.929487+00:00
Total,fuel,51.1302283,6.6040014,4921821468,real,,El Tarter,Canillo,AD,,Total,osm_enriched,2026-05-26T10:32:05.929487+00:00
total,fuel,51.1302225,6.6040932,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Polizeistation Borkum,police,53.5877273,6.6643433,49492291860,real,11 Strandstraße,Borkum,Canillo,DE,26757,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Feuerwehrgerätehaus,fire_station,51.8007123,8.0265298,112,fallback,9 Spiekersstraße,Beckum,Canillo,AD,59269,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Shell,fuel,54.4932545,9.0849559,112,fallback,28 Robert-Koch-Straße,Husum,Canillo,DE,25813,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Polizeiwache Gladbeck,police,51.570735,6.9839909,4920436950,real,6 Jovyplatz,Gladbeck,Canillo,DE,45964,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Feuer- und Rettungswache Ahaus,fire_station,52.0725855,6.997495,112,fallback,8 Adenauerring,Ahaus,Canillo,AD,48683,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Hesshaus,car_repair,52.3352429,9.6551112,112,fallback,34 Lägenfeldstraße,Ronnenberg,Canillo,AD,30952,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Esso,fuel,51.5724879,6.9831466,112,fallback,11 Sandstraße,Gladbeck,Canillo,DE,45964,Esso,osm_enriched,2026-05-26T10:32:05.929487+00:00
Star,fuel,51.4918815,7.5501096,112,fallback,285 Schüruferstraße,Dortmund,Canillo,DE,44287,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Polizeiwache Aplerbeck,police,51.4912944,7.5523392,110,fallback,305 Schüruferstraße,Dortmund,Canillo,DE,44287,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Freiwillige Feuerwehr Norby,fire_station,54.3986068,9.5883579,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Bezirksdienst Kaarst,police,51.2304758,6.6165936,4921313000,real,5 Rathausstraße,Kaarst,Canillo,DE,41564,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Autowerkstatt Küppers,car_repair,51.5737795,6.9787692,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
"Freiwillige Feuerwehr Horn-Bad Meinberg, Löschzug Horn",fire_station,51.8727911,8.951754,112,fallback,8 Steinheimer Straße,Horn-Bad Meinberg,Canillo,AD,32805,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Klever & Weyers,car_repair,51.2180108,6.6256055,492131664670,real,17 Rurstraße,Kaarst,Canillo,DE,41564,Klever & Weyers GmbH,osm_enriched,2026-05-26T10:32:05.929487+00:00
Steinhage Landtechnik,car_repair,52.049196,8.7984589,49522294790,real,36 Alte Landstraße,Bad Salzuflen,Canillo,DE,32108,,osm_enriched,2026-05-26T10:32:05.929487+00:00
"Freiwilligen Feuerwehr Bad Salzuflen, LG Retzen",fire_station,52.0507386,8.7985236,112,fallback,4 Kirchweg,Bad Salzuflen,Canillo,DE,32108,Stadt Bad Salzuflen,osm_enriched,2026-05-26T10:32:05.929487+00:00
Esso,fuel,51.0960963,6.8346975,4921333158,real,33 Florastraße,Dormagen,Canillo,DE,41539,Esso,osm_enriched,2026-05-26T10:32:05.929487+00:00
CarLack Krefeld,car_repair,51.3579426,6.6448266,4921514100999,real,1-5 Hochstadenstraße,Krefeld,Canillo,AD,47829,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Freiwillige Feuerwehr Windbergen,fire_station,54.0449757,9.1219569,112,fallback,Ringstraße,Windbergen,Canillo,DE,25729,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Aral,fuel,52.2040038,8.5887012,4952235546,real,105 Wasserbreite,El Tarter,Canillo,AD,,ANDREAS VOGT,osm_enriched,2026-05-26T10:32:05.929487+00:00
Top Car Kfz-Service Hannover,car_repair,52.3870197,9.725601,112,fallback,34 Kornstraße,Hannover,Canillo,DE,30167,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Unnamed car_repair,car_repair,51.2183634,6.605429,112,fallback,1 Kaarster Straße,Kaarst,Canillo,AD,41564,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Unnamed hospital,hospital,51.8248141,7.5368718,112,fallback,23 Heitkamp,Senden,Canillo,AD,48308,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Unnamed car_repair,car_repair,51.5086704,8.4173735,112,fallback,30 Elmespöten,Rüthen,Canillo,DE,59602,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Harry's Autosevice GmbH,car_repair,51.2999336,7.3307165,112,fallback,21 Hembecker Talstraße,Ennepetal,Canillo,DE,58256,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Aral,fuel,51.284742,7.2081721,49202520277,real,29 Märkische Straße,Wuppertal,Canillo,DE,42281,Sigrid Gritzan,osm_enriched,2026-05-26T10:32:05.929487+00:00
Feuerwehr Probsthagen,fire_station,52.3400348,9.2366301,112,fallback,23a Kloppenburg,Stadthagen,Canillo,DE,31655,Feuerwehr Stadt Stadthagen,osm_enriched,2026-05-26T10:32:05.929487+00:00
Total,fuel,53.7545873,9.6416746,112,fallback,3 Turnstraße,Elmshorn,Canillo,DE,25335,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Freiwillige Feuerwehr Kirchbauna,fire_station,51.2436907,9.4247791,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Bremsendienst Hoffmann,car_repair,51.983938,6.9041107,112,fallback,27 Südlohner Weg,Stadtlohn,Canillo,DE,48703,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Oil!,fuel,51.1026494,7.0108735,112,fallback,31 Brückenstraße,Leichlingen (Rheinland),Canillo,DE,42799,OIL! Tankstellen GmbH & Co. KG,osm_enriched,2026-05-26T10:32:05.929487+00:00
Polizeistation Wagenfeld,police,52.5480729,8.5869408,495444980100,real,6 Branntweinsweg,Wagenfeld,Canillo,DE,49419,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Shell,fuel,51.4806723,6.8477409,112,fallback,,El Tarter,Canillo,AD,,Shell,osm_enriched,2026-05-26T10:32:05.929487+00:00
Total,fuel,51.3903106,8.1298739,112,fallback,30 Im Neyl,Arnsberg,Canillo,DE,59823,Total,osm_enriched,2026-05-26T10:32:05.929487+00:00
Kfz Meisterbetrieb Nierlich,car_repair,51.2971955,7.3677267,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Aral,fuel,51.2971306,7.3600291,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Unnamed hospital,hospital,51.5295364,7.1585473,112,fallback,8 Gerichtsstraße,Herne,Canillo,DE,44649,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Kreispolizeibehörde Heinsberg,police,51.0603128,6.1066657,4924529200,real,1 Carl-Severing-Straße,Heinsberg,Canillo,DE,52525,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Freiwillige Feuerwehr Heinsberg,fire_station,51.0689711,6.1079433,112,fallback,55 Unterbrucher Straße,Heinsberg,Canillo,AD,52525,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Pludra,fuel,52.2352754,7.3712218,112,fallback,21 Burgsteinfurter Damm,Neuenkirchen,Canillo,DE,48485,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Raiffeisen,fuel,52.0433367,8.3792709,112,fallback,,Halle (Westf.),Canillo,DE,33790,,osm_enriched,2026-05-26T10:32:05.929487+00:00
ARAL,fuel,52.0506699,8.3772617,112,fallback,108 Bielefelder Straße,Halle (Westf.),Canillo,DE,33790,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Ärztehaus,hospital,53.3244743,8.4826092,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Inselpraxis Borkum,hospital,53.5869338,6.6610987,49492293030,real,13 Bismarckstraße,Borkum,Canillo,DE,26757,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Freiwillige Feuerwehr Busenwurth,fire_station,54.0409177,9.0368793,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
St. Elisabeth Krankenhaus,hospital,51.4031581,7.1353422,112,fallback,31 Essener Straße,Hattingen,Canillo,AD,45529,Katholische Kliniken Ruhrhalbinsel,osm_enriched,2026-05-26T10:32:05.929487+00:00
St. Elisabeth Krankenhaus,hospital,51.4025391,7.1345099,112,fallback,31a Essener Straße,Hattingen,Canillo,AD,45529,Katholische Kliniken Ruhrhalbinsel,osm_enriched,2026-05-26T10:32:05.929487+00:00
Fachklinik Kamillushaus,hospital,51.3741642,7.01762,112,fallback,273 Heidhauser Straße,Essen,Canillo,DE,45239,Contilia,osm_enriched,2026-05-26T10:32:05.929487+00:00
Freiwillige Feuerwehr LG Eversberg,fire_station,51.3704804,8.3379025,112,fallback,60 Mittelstraße,Meschede,Canillo,DE,59872,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Herbert Förster KFZ Werkstatt,car_repair,51.8722114,8.9549604,112,fallback,1 In der Trift,Horn-Bad Meinberg,Canillo,DE,32805,Herbert Förster,osm_enriched,2026-05-26T10:32:05.929487+00:00
Bunkerdienst,fuel,51.6609241,7.3640021,112,fallback,13 Kanalweg,Datteln,Canillo,DE,45711,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Wasserschutzpolizei Datteln,police,51.6618592,7.3637018,110,fallback,17 Kanalweg,Datteln,Canillo,DE,45711,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Hausarzt Zentrum Rüthen,hospital,51.4918061,8.4324018,4929521310,real,6 Hochstraße,Rüthen,Canillo,DE,59602,,osm_enriched,2026-05-26T10:32:05.929487+00:00
PitStop,car_repair,53.4713687,9.9421956,494052982302,real,156 Stader Straße,Hamburg,Canillo,DE,21075,pitstop.de GmbH,osm_enriched,2026-05-26T10:32:05.929487+00:00
Feuerwehr Dützen,fire_station,52.2739794,8.8636354,112,fallback,7 Dützener Weg,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Feuerwehr Herzhorn,fire_station,53.789275,9.4875764,112,fallback,21b Hinterstraße,Herzhorn,Canillo,DE,25379,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Polizei,police,51.0300619,7.8556865,49276192690,real,2 Kortemickestraße,Olpe,Canillo,DE,57462,Kreispolizeibehörde Olpe,osm_enriched,2026-05-26T10:32:05.929487+00:00
Markant,fuel,52.606766,6.8549301,495943653,real,10 Ringer Straße,Emlichheim,Canillo,AD,49824,,osm_enriched,2026-05-26T10:32:05.929487+00:00
A.T.U,car_repair,54.7659529,9.4342147,494611687672,real,88 Schleswiger Straße,Flensburg,Canillo,DE,24941,A.T.U Auto-Teile-Unger GmbH & Co. KG,osm_enriched,2026-05-26T10:32:05.929487+00:00
Unnamed car_repair,car_repair,51.4461487,7.0595814,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Polizeistation Kreyenbrück,police,53.1145694,8.216388,494419833920,real,34-36 Ewigkeit,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Karosserie-Fachbetrieb Max Witeczek,car_repair,51.3124956,7.0650221,112,fallback,12 Hochstraße,Velbert,Canillo,AD,42553,Karosserie-Fachbetrieb Max Witeczek,osm_enriched,2026-05-26T10:32:05.929487+00:00
Star,fuel,51.4688386,7.3030735,112,fallback,118 Unterstraße,Bochum,Canillo,DE,44892,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Total Access,fuel,51.4699737,7.3066798,112,fallback,100 Unterstraße,Bochum,Canillo,AD,44892,Total,osm_enriched,2026-05-26T10:32:05.929487+00:00
Karosserie & Lack Eichenberg,car_repair,51.1221037,9.2740011,112,fallback,12 Alte Wildunger Straße,Fritzlar,Canillo,AD,34560,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Total,fuel,52.5974007,8.1177956,112,fallback,2 Zum Hansa-Center,Holdorf,Canillo,AD,49451,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Freiwillige Feuerwehr Frestedt,fire_station,54.0245339,9.17609,112,fallback,3 Dorfstraße,Frestedt,Canillo,DE,25727,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Feuerwehr Rehburg,fire_station,52.4824923,9.2327612,112,fallback,8 Meßloher Weg,Rehburg-Loccum,Canillo,DE,,Feuerwehr Stadt Rehburg-Loccum,osm_enriched,2026-05-26T10:32:05.929487+00:00
Freiwillige Feuerwehr Byfang,fire_station,51.4030355,7.1059059,112,fallback,1 Kleinheide,Essen,Canillo,DE,45257,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Dr. med. Alois Norrenbrock,hospital,53.11451,8.218398,4944141919,real,55 Ewigkeit,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Siekmann&Koch GmbH,fuel,51.9688993,8.6917141,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
C&C KFZ-Selbsthilfewerkstatt,car_repair,53.0620547,8.8722041,49421450045,real,222a Hastedter Osterdeich,Bremen,Canillo,DE,28207,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Joiss Tankstelle,fuel,53.1164932,8.2144919,112,fallback,239 Cloppenburger Straße,Oldenburg,Canillo,AD,26133,Joiss,osm_enriched,2026-05-26T10:32:05.929487+00:00
Minke LKW- und Nutzfahrzeugreifen,car_repair,53.1769364,8.5886597,112,fallback,5 Zur Westpier,El Tarter,Canillo,AD,28755,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Polizeistation Wangerooge,police,53.7914151,7.8974378,494469205,real,9 Charlottenstraße,Wangerooge,Canillo,DE,26486,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Unnamed car_repair,car_repair,51.4610852,7.2203343,112,fallback,,El Tarter,Canillo,AD,,Norbert Mistol,osm_enriched,2026-05-26T10:32:05.929487+00:00
Unnamed car_repair,car_repair,51.3361157,7.3919932,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
KFZ-Meisterbetrieb Andreas Richstein,car_repair,51.3354979,7.3915842,112,fallback,Am Sinnerhoop,El Tarter,Canillo,AD,,Andreas Richstein,osm_enriched,2026-05-26T10:32:05.929487+00:00
Aral,fuel,53.5997143,9.9178749,4940545652,real,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
A.T.U,car_repair,51.5264498,7.1931815,112,fallback,90 Holsterhauser Straße,Herne,Canillo,DE,44625,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Klinik im Park,hospital,51.1643533,6.9383058,112,fallback,37 Hagelkreuzstraße,Hilden,Canillo,AD,40721,Remigius Klinik im Park GmbH,osm_enriched,2026-05-26T10:32:05.929487+00:00
Autoprofi Grams,car_repair,51.1125349,6.9007203,112,fallback,8a Robert-Bosch-Straße,Monheim am Rhein,Canillo,DE,40789,,osm_enriched,2026-05-26T10:32:05.929487+00:00
tankpool24,fuel,51.5240497,9.8816559,498003776532,real,26 Herbert-Quandt-Straße,Göttingen,Canillo,DE,37081,tankpool24,osm_enriched,2026-05-26T10:32:05.929487+00:00
Bosch Car Service Klein & Wiese e.K.,car_repair,51.3165903,7.3141271,49233275930,real,5 Am Westbahnhof,Gevelsberg,Canillo,DE,58285,Jörg Peter Wiese,osm_enriched,2026-05-26T10:32:05.929487+00:00
Jörg Breddermann GmbH,car_repair,51.3154041,7.3124743,112,fallback,10 Gewerbestraße,Gevelsberg,Canillo,DE,58285,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Freiwillige Feuerwehr Friedrichskoog,fire_station,54.0116094,8.9011065,112,fallback,1b Tjarksweg,Friedrichskoog,Canillo,DE,25718,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Aral,fuel,53.6143295,9.905818,49405706132,real,55 Holsteiner Chaussee,Hamburg,Canillo,DE,22523,Thorsten Jacobs,osm_enriched,2026-05-26T10:32:05.929487+00:00
Christliches Kinderhospital Osnabrück,hospital,52.2698941,8.0530625,4954170006000,real,1 Johannisfreiheit,Osnabrück,Canillo,DE,49074,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Feuerwehrschule Osnabrück,fire_station,52.3029688,8.0902521,112,fallback,10 Anna-Thalheim-Straße,Osnabrück,Canillo,AD,49088,Stadt Osnabrück,osm_enriched,2026-05-26T10:32:05.929487+00:00
Freiwillige Feuerwehr Calden-Obermeiser,fire_station,51.4409332,9.3020307,112,fallback,1 Buttenstraße,Calden,Canillo,DE,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Unnamed car_repair,car_repair,51.3549583,6.780416,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Unnamed fuel,fuel,51.355233,6.7805767,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Aral,fuel,53.1256839,8.1899941,494419558927,real,86 Hundsmühler Straße,Oldenburg,Canillo,DE,26131,Johanna Reumann,osm_enriched,2026-05-26T10:32:05.929487+00:00
Landmaschinen- und Traktorenreparaturwerkstatt Friedhelm Strengbier,car_repair,51.3824635,6.9089668,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Polizei Meerbusch Bezirksdienst Osterath,police,51.26981,6.6216867,110,fallback,6 Theodor-Heuss-Straße,Meerbusch,Canillo,DE,40670,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Score Tankstelle,fuel,52.9444644,9.2329625,49423173377,real,30 Hamburger Straße,Verden (Aller),Canillo,DE,27283,Mahmut Usanmaz,osm_enriched,2026-05-26T10:32:05.929487+00:00
Polizeistation Visselhövede,police,52.987409,9.5808216,494262959080,real,16 Marktplatz,Visselhövede,Canillo,DE,27374,Polizeidirektion Lüneburg,osm_enriched,2026-05-26T10:32:05.929487+00:00
Unnamed fire_station,fire_station,51.4579143,8.6209824,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
J.-H. Gößling,hospital,52.050562,8.3728812,112,fallback,94 Gartnischer Weg,Halle (Westf.),Canillo,DE,33790,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Kinderärztin Dr. med. Dagmar Müller,hospital,52.0504038,8.3730776,112,fallback,96 Gartnischer Weg,Halle (Westf.),Canillo,DE,33790,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Shell,fuel,53.1222799,8.2174534,494414851108,real,154 Cloppenburger Straße,Oldenburg,Canillo,DE,26133,Shell,osm_enriched,2026-05-26T10:32:05.929487+00:00
Peter Jakschik,car_repair,51.1782107,6.8282006,4921156673764,real,,El Tarter,Canillo,AD,,Peter Jakschik,osm_enriched,2026-05-26T10:32:05.929487+00:00
Feuerwehr Voerde - Einheit Voerde,fire_station,51.5980385,6.6912382,112,fallback,124 Bahnhofstraße,Voerde (Niederrhein),Canillo,AD,46562,Stadt Voerde,osm_enriched,2026-05-26T10:32:05.929487+00:00
Hungenberg Automobile,car_repair,51.1170282,7.4134953,492267880604,real,19 Am Stauweiher,Wipperfürth,Canillo,AD,51688,,osm_enriched,2026-05-26T10:32:05.929487+00:00
St. Vinzenz-Krankenhaus,hospital,51.2424958,6.7913819,112,fallback,85 Schloßstraße,Düsseldorf,Canillo,DE,40477,,osm_enriched,2026-05-26T10:32:05.929487+00:00
"Feuerwehr Löhne, LG Löhne-Ort",fire_station,52.187452,8.7036379,112,fallback,71 Brunnenstraße,Löhne,Canillo,AD,32584,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Carglass,car_repair,53.1234853,8.2193407,112,fallback,133 Cloppenburger Straße,Oldenburg,Canillo,AD,26133,Carglass GmbH Oldenburg,osm_enriched,2026-05-26T10:32:05.929487+00:00
Feuerwehr Schenkenschanz,fire_station,51.8358115,6.1109134,112,fallback,7 Schenkenschanz,Kleve,Canillo,AD,47533,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Wilhelm Fricke GmbH & Co. KG,car_repair,53.4868185,8.5971662,112,fallback,11 Seeborg,Bremerhaven,Canillo,AD,27572,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Freiwillige Feuerwehr Friedrichsgabe,fire_station,53.7344629,9.9973406,112,fallback,490 Ulzburger Straße,Norderstedt,Canillo,AD,22844,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Feuer- und Rettungswache 1 Münster,fire_station,51.9751488,7.6110011,112,fallback,25 York-Ring,Münster,Canillo,DE,48159,Stadt Münster,osm_enriched,2026-05-26T10:32:05.929487+00:00
Gesundheitszentrum Wersten,hospital,51.190412,6.8159217,112,fallback,135a Kölner Landstraße,Düsseldorf,Canillo,DE,40591,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Freiwillige FW Huckingen,fire_station,51.3629595,6.7505815,112,fallback,347a Düsseldorfer Landstraße,Duisburg,Canillo,AD,47259,,osm_enriched,2026-05-26T10:32:05.929487+00:00
"Feuerwehr Rödinghausen, Löschgruppe Bieren",fire_station,52.2402398,8.5370957,112,fallback,10 Donoer Straße,Rödinghausen,Canillo,DE,32289,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Ärztehaus,hospital,52.6104637,8.4807933,112,fallback,11 Nienburger Straße,Rehden,Canillo,DE,49453,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Shell,fuel,51.1624306,7.110205,112,fallback,218 Schützenstraße,Solingen,Canillo,DE,42659,Echterhagen Autoservice GmbH,osm_enriched,2026-05-26T10:32:05.929487+00:00
Markant,fuel,51.3633223,6.7503259,112,fallback,343 Düsseldorfer Landstraße,Duisburg,Canillo,AD,47259,Markant,osm_enriched,2026-05-26T10:32:05.929487+00:00
Helios St. Anna Klinik,hospital,51.3648723,6.7548584,492037550,real,33 Albertus-Magnus-Straße,Duisburg,Canillo,DE,47259,Helios Kliniken,osm_enriched,2026-05-26T10:32:05.929487+00:00
Betreuungsverein,hospital,52.8586586,9.5865586,495161911063,real,14 Saarstraße,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
tankpool24,fuel,51.6218328,7.8555099,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Feuerwehrtechnische Zentrale Dithmarschen,fire_station,53.992149,9.1198346,4948531515,real,8 Am Sportplatz,Sankt Michaelisdonn,Canillo,DE,25693,Kreisfeuerwehrverband Dithmarschen,osm_enriched,2026-05-26T10:32:05.929487+00:00
